version,build,date,bullet_text,BUFF,NERF,BUG_FIX,NEW_CONTENT,QOL,GAMEPLAY,OTHER,label_count
2.5.0,69713,"December 11, 2025","The quantity of Obducite you earn has been adjusted. Players will earn 85% less Obducite, and recipes requiring Obducite have been similarly reduced.",0,1,0,0,1,0,0,2
2.5.0,69713,"December 11, 2025",Items no longer need to have been tempered to be Masterworked.,0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",The sell value of items has been reduced by 60%.,0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",The gold cost of items has been reduced by 90%.,0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Healing Potion Changes,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Healing potions now heal 35% max Life instantly, and no longer grant Healing over Time.",0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Potions no longer need to be upgraded.,0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Potion charges will refill once every 30,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Healing Affix Changes,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Potion Count affix can now be found on leg armor.,0,0,0,0,1,0,0,1
2.5.0,69713,"December 11, 2025","""Lesser"" Life Regen available on Chest, Helm, Legs, Boots, and Shield.",0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025","""Greater"" Life Regen available on Amulet, Rings, and Gloves.",0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Increased healing effectiveness of both.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Life on Kill,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","""Lesser"" available on Chest, Helm, Legs, Boots, and Shields.",0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025","""Greater"" available on Amulet, Rings, Gloves, and Weapons.",0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Increased healing effectiveness of both.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Life Per Hit,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","Re-added to the base affix pool, available on Glove, Weapons, Shields, Amulets, and Rings.",0,0,0,1,0,0,0,1
2.5.0,69713,"December 11, 2025","Available on Chest, Helm, Legs, Boots, Amulet, Rings, and Shields.",0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Increased healing % amount.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025","The chance to get another Nightmare Dungeon Sigil when completing a Nightmare Dungeon has been reduced. When a Sigil does not drop, Sigil Powder will drop.",0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Improved loot quality and loot quality scaling as the player climbs Torments and reaches higher tiers within Horadric Strongrooms.,1,0,0,0,0,1,0,2
2.5.0,69713,"December 11, 2025","Added a moderate amount of gold, scaling with higher tiers within the Strongroom.",0,0,0,1,0,1,0,2
2.5.0,69713,"December 11, 2025",Increased the chance for a Nightmare Escalation Sigil to drop from a Horadric Strongroom.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Reduced the base likelihood of a Strongroom appearing within a Nightmare Dungeon. The likelihood of the Horadric Strongroom affix appearing on a Nightmare Sigil is unchanged.,0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Duration has been doubled.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Damage has been doubled.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Walls now block player projectiles.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Walls no longer disappear when the associated elite dies.,0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Poison duration significantly increased.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Damage now ramps up the longer you stand in the puddle.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Amount of Totems spawned has been doubled.,1,0,0,0,0,1,0,2
2.5.0,69713,"December 11, 2025",Damage significantly increased.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Suppressor field is now immediately active when the monster spawns.,0,0,0,0,0,1,0,1
2.5.0,69713,"December 11, 2025",The suppressor field now lasts until the monster is killed.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Instances of single element resistance affixes can now roll higher values than instances of All Resistance affixes.,0,0,0,0,1,0,0,1
2.5.0,69713,"December 11, 2025",A Jeweler and an Occultist have been added to the training grounds.,0,0,0,1,0,0,0,1
2.5.0,69713,"December 11, 2025",There is no longer a cost to enter The Pit.,0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",The Pit can now be entered before Level 60. The base pit tier unlocked is now Tier 10.,0,0,0,1,1,0,0,2
2.5.0,69713,"December 11, 2025",Maximum Capacity of Murmuring Obols has been increased by 500.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",The following elixirs and incenses have been updated:,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Elixir of Iron Barbs I,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Increased from 30 armor to 250 armor.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Elixir of Iron Barbs II,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Increased from 50 armor to 500 armor.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Elixir of Fortitude I,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Decreased from +10% max life to +5% max life.,0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Elixir of Fortitude II,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Decreased from +20% max life to +10% max life.,0,1,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Song of the Mountain Incense,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Updated from 300 flat armor to +10% armor.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Rare tempering manuals now start dropping at level 30 instead of at level 45.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Characters that skip either campaign now unlock all non-stronghold waypoints for their respective region.,0,0,0,0,1,0,0,1
2.5.0,69713,"December 11, 2025",All skill slots are now unlocked from level 1.,0,0,0,1,0,0,0,1
2.5.0,69713,"December 11, 2025","Progression down the Skill tree is now faster, Core Skills get unlocked after spending one skill point and then the next skill group is unlocked after spending two skill points.",0,0,0,1,0,0,0,1
2.5.0,69713,"December 11, 2025",Aether rewards for Chaos Rifts and Chaos Waves in Infernal Hordes have been increased.,1,0,0,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Monsters now scale attack speed as difficulty goes up in addition to movement speed.,0,0,0,0,0,1,0,1
2.5.0,69713,"December 11, 2025",Tempering affixes now have greater variance now that you aren't limited to how many times you can re-temper.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Resistance and Armor values from affixes have been broadly adjusted to account for the introduction of Toughness.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Renown has been removed on the Seasonal Realm. All previous rewards related to Renown have either been made obsolete or have shifted into the Season Journey.,0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","For more details on Season Rank, please read the section detailing it in the Season of Divine Intervention overview blog",0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025","The Season Journey is now shifting into a more challenging version stocked with even greater rewards, Season Rank. Each Rank now requires you to complete a Capstone Dungeon before progressing to the next Rank. Similar to Capstone Dungeons, these can be attempted before the recommended level and difficulty.",0,0,0,0,1,1,0,2
2.5.0,69713,"December 11, 2025","For more details, you can read more in the Season of Divine Intervention overview blog",0,0,0,0,0,0,1,0
2.5.0,69713,"December 11, 2025",Fixed an issue where the Screen Reader did not read the interact buttons during conversations with NPCs when playing on controller.,0,0,1,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Fixed an issue where the Screen Reader did not read controller buttons for Upgrading and Reallocating Blessings.,0,1,1,0,0,0,0,2
2.5.0,69713,"December 11, 2025",Fixed an issue where Barbarian's Rumble Glyph did not accurately track the number of active Earthquakes.,0,0,1,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Fixed an issue where there was no UI indicator for the buff duration for Wrath of the Berserker.,0,0,1,0,1,0,0,2
2.5.0,69713,"December 11, 2025",Fixed an issue where the third attack for Iron Maelstrom could occur twice.,0,0,1,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Fixed an issue where Ring of Red Furor would occasionally track resources spent inconsistently.,0,0,1,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Fixed an issue where the Damage Bonus from Supernatural Blood Surge applied twice to the explosion from Blood-Bathed Aspect.,1,0,1,0,0,0,0,2
2.5.0,69713,"December 11, 2025",Fixed an issue where Essence Per Enemy Drained by Blood Surge affix was not properly granting Essence.,0,0,1,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Fixed an issue where Rogue's Cunning Stratagem Paragon Node would not increase the damage of non-Core Skills that used Combo Points.,1,0,1,0,0,0,0,2
2.5.0,69713,"December 11, 2025",Fixed an issue where Aspect of Quickening Fog did not properly grant both bonuses from Aspect of Synergy.,1,0,1,0,1,0,0,3
2.5.0,69713,"December 11, 2025",Fixed an issue with Infiltrator's Aspect where Poison Traps placed before entering Stealth would not properly detonate when exiting Stealth.,0,0,1,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Fixed an issue where Ambush did not increase damage when Stun Grenades deal damage with Explosive Verve Aspect equipped.,1,0,1,0,1,0,0,3
2.5.0,69713,"December 11, 2025",Fixed an issue where Shadow Clone was not properly benefiting from the increased Penetrating Shot damage from Eaglehorn.,1,0,1,0,0,0,0,2
2.5.0,69713,"December 11, 2025",Fixed an issue where Lightning Familiar would not properly trigger the Charged effect from Vyr's Mastery.,0,0,1,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Fixed an issue where Barbarian Earthquakes could spawn Chaos Portals in Infernal Hordes.,0,0,1,0,0,1,0,2
2.5.0,69713,"December 11, 2025",Fixed an issue where Belial's transition between phases could be delayed if recovering from Stagger during transition.,0,0,1,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Fixed an issue where Skeletal Mages could fail to upgrade to Arch-Mages when using the Hand of Naz.,0,0,1,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Fixed an issue where hostages during a Hostage event started at half health.,0,0,1,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Fixed an issue where activating a Nightmare Dungeon sigil with the Horadric Strongroom affix would also apply that affix to other dungeons.,0,0,1,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Fixed an issue where killing the Cannibal Champion too quickly in the Temple of Rot could block Stronghold progression.,0,0,1,0,1,0,0,2
2.5.0,69713,"December 11, 2025",Fixed an issue where the fire in the Chapel in Nostrava could cause the player to deal on-hit damage to themselves.,0,0,1,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Fixed an issue where some Execute effects could occasionally affect Immune enemies.,0,0,1,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Fixed an issue where Ravenous Soulspires and Hellspires could sometimes last indefinitely.,0,0,1,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Fixed an issue where Barrier granted by Temerity could be drained by health regeneration from a life per second affix.,0,0,1,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Fixed an issue where quest progression could be blocked for Inside the Black Tomb if the player's character was killed by Locran's Fire.,0,0,1,0,0,0,0,1
2.5.0,69713,"December 11, 2025","Fixed an issue where the associated item for the Raising Spears quest didn't spawn, which would block quest progression.",0,0,1,0,0,1,0,2
2.5.0,69713,"December 11, 2025",Fixed an issue where the Portal when using Leave Dungeon sometimes didn't properly appear.,0,0,1,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Fixed an issue where the Stockades Dungeon's gate was inoperable in the Eternal Realm.,0,0,1,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Fixed an issue where newly dropped items could despawn when there was a lot of loot on the ground.,0,0,1,1,0,1,0,3
2.5.0,69713,"December 11, 2025",Fixed an issue where players on PlayStation™ could not use Trade Chat.,0,0,1,0,0,0,0,1
2.5.0,69713,"December 11, 2025",Fixed an issue where some console and Steam achievements for Vessel of Hatred wouldn't unlock properly if the requirements were met before buying the Expansion on console.,0,0,1,0,1,0,0,2
2.5.0,69713,"December 11, 2025",Fixed an issue where the Devoted Protector Steam Achievement wouldn't be unlocked when reaching Paragon 300.,0,0,1,1,0,0,0,2
2.5.0,69713,"December 11, 2025",Fixed an issue where some previously unlocked titles became unavailable.,0,0,1,1,0,0,0,2
2.5.0,69713,"December 11, 2025","Various performance, stability, UI, visual, and audio improvements.",1,0,0,0,1,0,0,2
